Entity,Code,Day,people_vaccinated
Azerbaijan,AZE,2021-05-01,971523
Azerbaijan,AZE,2021-05-02,975208
Azerbaijan,AZE,2021-05-04,980005
Azerbaijan,AZE,2021-05-05,987962
Azerbaijan,AZE,2021-05-06,992252
Azerbaijan,AZE,2021-05-07,996400
Azerbaijan,AZE,2021-05-08,1001968
Azerbaijan,AZE,2021-05-09,1005678
Azerbaijan,AZE,2021-05-10,1005704
Azerbaijan,AZE,2021-05-11,1009487
Azerbaijan,AZE,2021-05-12,1014495
Azerbaijan,AZE,2021-05-13,1019352
Azerbaijan,AZE,2021-05-14,1022479
Azerbaijan,AZE,2021-05-15,1026376
Azerbaijan,AZE,2021-05-16,1030831
Azerbaijan,AZE,2021-05-18,1042781
Azerbaijan,AZE,2021-05-19,1054414
Azerbaijan,AZE,2021-05-20,1068493
Azerbaijan,AZE,2021-05-21,1089886
Azerbaijan,AZE,2021-05-22,1115044
Azerbaijan,AZE,2021-05-23,1134376
Azerbaijan,AZE,2021-05-24,1134398
Azerbaijan,AZE,2021-05-25,1158631
Azerbaijan,AZE,2021-05-26,1184780
Azerbaijan,AZE,2021-05-27,1226201
Bahamas,BHS,2021-03-13,0
Bahamas,BHS,2021-03-14,100
Bahamas,BHS,2021-03-21,1500
Bahamas,BHS,2021-03-28,7000
Bahamas,BHS,2021-04-07,10000
Bahamas,BHS,2021-04-11,15000
Bahamas,BHS,2021-04-20,21907
Bahamas,BHS,2021-04-27,25692
Bahamas,BHS,2021-05-09,36000
Bahamas,BHS,2021-05-21,44226
Bahrain,BHR,2020-12-23,38965
Bahrain,BHR,2020-12-24,50071
Bahrain,BHR,2020-12-25,50543
Bahrain,BHR,2020-12-26,51556
Bahrain,BHR,2020-12-27,53614
Bahrain,BHR,2020-12-28,55014
Bahrain,BHR,2020-12-29,56041
Bahrain,BHR,2020-12-30,57317
Bahrain,BHR,2020-12-31,58643
Bahrain,BHR,2021-01-01,59351
Bahrain,BHR,2021-01-02,60097
Bahrain,BHR,2021-01-03,60689
Bahrain,BHR,2021-01-04,61612
Bahrain,BHR,2021-01-05,63893
Bahrain,BHR,2021-01-06,68472
Bahrain,BHR,2021-01-07,72239
Bahrain,BHR,2021-01-08,78291
Bahrain,BHR,2021-01-09,84157
Bahrain,BHR,2021-01-10,89250
Bahrain,BHR,2021-01-11,92598
Bahrain,BHR,2021-01-12,97776
Bahrain,BHR,2021-01-13,101363
Bahrain,BHR,2021-01-14,109566
Bahrain,BHR,2021-01-15,122819
Bahrain,BHR,2021-01-16,137159
Bahrain,BHR,2021-01-17,141563
Bahrain,BHR,2021-01-18,142831
Bahrain,BHR,2021-01-19,143596
Bahrain,BHR,2021-01-20,144130
Bahrain,BHR,2021-01-26,165953
Bahrain,BHR,2021-01-27,167731
Bahrain,BHR,2021-01-28,169440
Bahrain,BHR,2021-01-29,169810
Bahrain,BHR,2021-01-30,170433
Bahrain,BHR,2021-01-31,171568
Bahrain,BHR,2021-02-01,172912
Bahrain,BHR,2021-02-02,174075
Bahrain,BHR,2021-02-03,175094
Bahrain,BHR,2021-02-04,177233
Bahrain,BHR,2021-02-05,179550
Bahrain,BHR,2021-02-06,182543
Bahrain,BHR,2021-02-07,191406
Bahrain,BHR,2021-02-08,201116
Bahrain,BHR,2021-02-09,212940
Bahrain,BHR,2021-02-10,219595
Bahrain,BHR,2021-02-11,224919
Bahrain,BHR,2021-02-12,232540
Bahrain,BHR,2021-02-13,242260
Bahrain,BHR,2021-02-14,248775
Bahrain,BHR,2021-02-15,250946
Bahrain,BHR,2021-02-16,252990
Bahrain,BHR,2021-02-17,257580
Bahrain,BHR,2021-02-18,263422
Bahrain,BHR,2021-02-19,268273
Bahrain,BHR,2021-02-20,271749
Bahrain,BHR,2021-02-21,274960
Bahrain,BHR,2021-02-22,278222
Bahrain,BHR,2021-02-23,281425
Bahrain,BHR,2021-02-24,284948
Bahrain,BHR,2021-02-25,290103
Bahrain,BHR,2021-02-26,292917
Bahrain,BHR,2021-02-27,295296
Bahrain,BHR,2021-02-28,298171
Bahrain,BHR,2021-03-01,301103
Bahrain,BHR,2021-03-02,302671
Bahrain,BHR,2021-03-03,303962
Bahrain,BHR,2021-03-04,305619
Bahrain,BHR,2021-03-05,307142
Bahrain,BHR,2021-03-06,307145
Bahrain,BHR,2021-03-07,308465
Bahrain,BHR,2021-03-08,309741
Bahrain,BHR,2021-03-09,310644
Bahrain,BHR,2021-03-10,311829
Bahrain,BHR,2021-03-11,312104
Bahrain,BHR,2021-03-12,312119
Bahrain,BHR,2021-03-13,322508
Bahrain,BHR,2021-03-14,337016
Bahrain,BHR,2021-03-15,349970
Bahrain,BHR,2021-03-16,361241
Bahrain,BHR,2021-03-17,374873
Bahrain,BHR,2021-03-18,386426
Bahrain,BHR,2021-03-19,396356
Bahrain,BHR,2021-03-20,407322
Bahrain,BHR,2021-03-21,417364
Bahrain,BHR,2021-03-22,428240
Bahrain,BHR,2021-03-23,439433
Bahrain,BHR,2021-03-24,452551
Bahrain,BHR,2021-03-25,464040
Bahrain,BHR,2021-03-26,471927
Bahrain,BHR,2021-03-27,478094
Bahrain,BHR,2021-03-28,487640
Bahrain,BHR,2021-03-29,496492
Bahrain,BHR,2021-03-30,502541
Bahrain,BHR,2021-03-31,510877
Bahrain,BHR,2021-04-01,517603
Bahrain,BHR,2021-04-02,522955
Bahrain,BHR,2021-04-03,527339
Bahrain,BHR,2021-04-04,530415
Bahrain,BHR,2021-04-05,534356
Bahrain,BHR,2021-04-06,539956
Bahrain,BHR,2021-04-07,546540
Bahrain,BHR,2021-04-08,552084
Bahrain,BHR,2021-04-09,557298
Bahrain,BHR,2021-04-10,562253
Bahrain,BHR,2021-04-11,565171
Bahrain,BHR,2021-04-12,568892
Bahrain,BHR,2021-04-13,573564
Bahrain,BHR,2021-04-14,578085
Bahrain,BHR,2021-04-15,582461
Bahrain,BHR,2021-04-16,586279
Bahrain,BHR,2021-04-17,591761
Bahrain,BHR,2021-04-18,602644
Bahrain,BHR,2021-04-19,612834
Bahrain,BHR,2021-04-20,627047
Bahrain,BHR,2021-04-21,637548
Bahrain,BHR,2021-04-22,642572
Bahrain,BHR,2021-04-23,646919
Bahrain,BHR,2021-04-24,652170
Bahrain,BHR,2021-04-25,659990
Bahrain,BHR,2021-04-26,667979
Bahrain,BHR,2021-04-27,676945
Bahrain,BHR,2021-04-28,681686
Bahrain,BHR,2021-04-29,685353
Bahrain,BHR,2021-04-30,693423
Bahrain,BHR,2021-05-01,701922
Bahrain,BHR,2021-05-02,717024
Bahrain,BHR,2021-05-03,732644
Bahrain,BHR,2021-05-04,747409
Bahrain,BHR,2021-05-05,759975
Bahrain,BHR,2021-05-06,772205
Bahrain,BHR,2021-05-07,780894
Bahrain,BHR,2021-05-08,787455
Bahrain,BHR,2021-05-09,797181
Bahrain,BHR,2021-05-10,806143
Bahrain,BHR,2021-05-11,813728
Bahrain,BHR,2021-05-12,821210
Bahrain,BHR,2021-05-13,823452
Bahrain,BHR,2021-05-14,826748
Bahrain,BHR,2021-05-15,830033
Bahrain,BHR,2021-05-16,838719
Bahrain,BHR,2021-05-17,847764
Bahrain,BHR,2021-05-18,855529
Bahrain,BHR,2021-05-19,861398
Bahrain,BHR,2021-05-20,868121
Bahrain,BHR,2021-05-21,872025
Bahrain,BHR,2021-05-22,876440
Bahrain,BHR,2021-05-23,880795
Bahrain,BHR,2021-05-24,884922
Bahrain,BHR,2021-05-25,888488
Bahrain,BHR,2021-05-26,892030
Bahrain,BHR,2021-05-27,897414
Bangladesh,BGD,2021-01-26,0
Bangladesh,BGD,2021-01-27,26
Bangladesh,BGD,2021-01-28,567
Bangladesh,BGD,2021-02-07,31160
Bangladesh,BGD,2021-02-09,179318
Bangladesh,BGD,2021-02-10,337769
Bangladesh,BGD,2021-02-13,736680
Bangladesh,BGD,2021-02-14,906033
Bangladesh,BGD,2021-02-15,1132711
Bangladesh,BGD,2021-02-16,1359613
Bangladesh,BGD,2021-02-17,1586368
Bangladesh,BGD,2021-02-18,1848313
Bangladesh,BGD,2021-02-20,2082877
Bangladesh,BGD,2021-02-22,2308157
Bangladesh,BGD,2021-02-23,2491053
Bangladesh,BGD,2021-02-24,2673038
Bangladesh,BGD,2021-02-25,2850940
Bangladesh,BGD,2021-02-27,2984773
Bangladesh,BGD,2021-02-28,3110525
Bangladesh,BGD,2021-03-02,3341505
Bangladesh,BGD,2021-03-04,3581169
Bangladesh,BGD,2021-03-07,3682152
Bangladesh,BGD,2021-03-09,4013963
Bangladesh,BGD,2021-03-11,4218127
Bangladesh,BGD,2021-03-14,4398094
Bangladesh,BGD,2021-03-16,4580391
Bangladesh,BGD,2021-03-18,4687824
Bangladesh,BGD,2021-03-20,4760747
Bangladesh,BGD,2021-03-22,4911902
Bangladesh,BGD,2021-03-24,5069049
Bangladesh,BGD,2021-03-25,5139456
Bangladesh,BGD,2021-03-29,5319679
Bangladesh,BGD,2021-03-31,5370431
Bangladesh,BGD,2021-04-01,5412691
Bangladesh,BGD,2021-04-03,5452634
Bangladesh,BGD,2021-04-04,5498172
Bangladesh,BGD,2021-04-05,5539494
Bangladesh,BGD,2021-04-07,5568703
Bangladesh,BGD,2021-04-08,5583507
Bangladesh,BGD,2021-04-10,5603450
Bangladesh,BGD,2021-04-11,5627107
Bangladesh,BGD,2021-04-12,5649563
Bangladesh,BGD,2021-04-15,5686885
Bangladesh,BGD,2021-04-18,5714090
Bangladesh,BGD,2021-04-20,5745085
Bangladesh,BGD,2021-04-22,5778686
Bangladesh,BGD,2021-04-24,5798880
Bangladesh,BGD,2021-04-25,5818400
Bangladesh,BGD,2021-04-26,5819291
Bangladesh,BGD,2021-04-27,5819616
Bangladesh,BGD,2021-04-28,5819646
Bangladesh,BGD,2021-04-29,5819656
Bangladesh,BGD,2021-05-02,5819709
Bangladesh,BGD,2021-05-03,5819719
Bangladesh,BGD,2021-05-04,5819757
Bangladesh,BGD,2021-05-05,5819811
Bangladesh,BGD,2021-05-06,5819854
Bangladesh,BGD,2021-05-08,5819856
Bangladesh,BGD,2021-05-09,5819900
Bangladesh,BGD,2021-05-11,5819910
Bangladesh,BGD,2021-05-12,5819912
Bangladesh,BGD,2021-05-16,5819912
Bangladesh,BGD,2021-05-17,5819912
Bangladesh,BGD,2021-05-18,5823201
Bangladesh,BGD,2021-05-19,5823201
Bangladesh,BGD,2021-05-20,5823201
Bangladesh,BGD,2021-05-22,5823201
Bangladesh,BGD,2021-05-24,5823231
Bangladesh,BGD,2021-05-25,5823231
Barbados,BRB,2021-02-15,4490
Barbados,BRB,2021-02-16,6683
Barbados,BRB,2021-02-17,9115
Barbados,BRB,2021-02-18,11494
Barbados,BRB,2021-02-19,14411
Barbados,BRB,2021-02-20,15837
Barbados,BRB,2021-02-21,16544
Barbados,BRB,2021-02-22,19089
Barbados,BRB,2021-02-23,22037
Barbados,BRB,2021-02-24,25578
Barbados,BRB,2021-02-25,29283
Barbados,BRB,2021-02-26,33633
Barbados,BRB,2021-02-27,36749
Barbados,BRB,2021-02-28,38615
Barbados,BRB,2021-03-01,41125
Barbados,BRB,2021-03-02,43235
Barbados,BRB,2021-03-03,44859
Barbados,BRB,2021-03-04,46442
Barbados,BRB,2021-03-05,48480
Barbados,BRB,2021-03-06,48886
Barbados,BRB,2021-03-07,49317
Barbados,BRB,2021-03-08,49393
Barbados,BRB,2021-03-09,49757
Barbados,BRB,2021-03-10,50263
Barbados,BRB,2021-03-11,50703
Barbados,BRB,2021-03-12,50980
Barbados,BRB,2021-03-13,51595
Barbados,BRB,2021-03-14,52290
Barbados,BRB,2021-03-15,53129
Barbados,BRB,2021-03-16,54631
Barbados,BRB,2021-03-17,56018
Barbados,BRB,2021-03-18,58214
Barbados,BRB,2021-03-19,60206
Barbados,BRB,2021-03-20,61108
Barbados,BRB,2021-03-21,61752
Barbados,BRB,2021-03-22,61781
Barbados,BRB,2021-03-23,62765
Barbados,BRB,2021-03-25,62802
Barbados,BRB,2021-03-26,63689
Barbados,BRB,2021-03-29,63711
Barbados,BRB,2021-03-30,63715
Barbados,BRB,2021-03-31,63728
Barbados,BRB,2021-04-01,63735
Barbados,BRB,2021-04-02,63738
Barbados,BRB,2021-04-07,63747
Barbados,BRB,2021-04-08,64645
Barbados,BRB,2021-04-09,65867
Barbados,BRB,2021-04-10,65873
Barbados,BRB,2021-04-14,66069
Barbados,BRB,2021-04-15,66900
Barbados,BRB,2021-04-16,68480
Barbados,BRB,2021-04-17,69490
Barbados,BRB,2021-04-18,70758
Barbados,BRB,2021-04-19,70884
Barbados,BRB,2021-04-20,71134
Barbados,BRB,2021-04-21,71350
Barbados,BRB,2021-04-22,71648
Barbados,BRB,2021-04-23,71881
Barbados,BRB,2021-04-24,72728
Barbados,BRB,2021-04-25,73590
Barbados,BRB,2021-04-26,73677
Barbados,BRB,2021-04-27,73808
Barbados,BRB,2021-04-28,73931
Barbados,BRB,2021-04-29,74040
Barbados,BRB,2021-04-30,74218
Barbados,BRB,2021-05-01,74608
Barbados,BRB,2021-05-02,74886
Barbados,BRB,2021-05-03,75006
Barbados,BRB,2021-05-04,75148
Barbados,BRB,2021-05-05,75296
Barbados,BRB,2021-05-06,75360
Barbados,BRB,2021-05-07,75452
Barbados,BRB,2021-05-08,75476
Barbados,BRB,2021-05-09,75491
Barbados,BRB,2021-05-10,75537
Barbados,BRB,2021-05-11,75644
Barbados,BRB,2021-05-12,75724
Barbados,BRB,2021-05-13,75794
Barbados,BRB,2021-05-14,75918
Barbados,BRB,2021-05-15,75920
Barbados,BRB,2021-05-16,75956
Barbados,BRB,2021-05-17,76000
Barbados,BRB,2021-05-18,76045
Barbados,BRB,2021-05-19,76136
Barbados,BRB,2021-05-20,76282
Barbados,BRB,2021-05-21,76336
Barbados,BRB,2021-05-22,76361
Barbados,BRB,2021-05-23,76404
Barbados,BRB,2021-05-24,76413
Barbados,BRB,2021-05-25,76523
Belarus,BLR,2020-12-28,0
Belarus,BLR,2021-02-18,20944
Belarus,BLR,2021-03-12,20944
Belarus,BLR,2021-03-26,40518
Belarus,BLR,2021-04-09,92000
Belarus,BLR,2021-04-23,244000
Belarus,BLR,2021-05-07,300000
Belarus,BLR,2021-05-23,438620
Belgium,BEL,2020-12-28,298
Belgium,BEL,2020-12-29,309
Belgium,BEL,2020-12-30,793
Belgium,BEL,2020-12-31,803
Belgium,BEL,2021-01-01,811
Belgium,BEL,2021-01-02,824
Belgium,BEL,2021-01-04,828
Belgium,BEL,2021-01-05,2543
Belgium,BEL,2021-01-06,6438
Belgium,BEL,2021-01-07,14627
Belgium,BEL,2021-01-08,23885
Belgium,BEL,2021-01-09,27102
Belgium,BEL,2021-01-10,27504
Belgium,BEL,2021-01-11,33086
Belgium,BEL,2021-01-12,48989
Belgium,BEL,2021-01-13,70633
Belgium,BEL,2021-01-14,93928
Belgium,BEL,2021-01-15,117331
Belgium,BEL,2021-01-16,122522
Belgium,BEL,2021-01-17,125827
Belgium,BEL,2021-01-18,136758
Belgium,BEL,2021-01-19,155858
Belgium,BEL,2021-01-20,176881
Belgium,BEL,2021-01-21,207097
Belgium,BEL,2021-01-22,236865
Belgium,BEL,2021-01-23,245263
Belgium,BEL,2021-01-24,247138
Belgium,BEL,2021-01-25,258419
Belgium,BEL,2021-01-26,269434
Belgium,BEL,2021-01-27,282538
Belgium,BEL,2021-01-28,298280
Belgium,BEL,2021-01-29,310478
Belgium,BEL,2021-01-30,312080
Belgium,BEL,2021-01-31,312655
Belgium,BEL,2021-02-01,316586
Belgium,BEL,2021-02-02,326704
Belgium,BEL,2021-02-03,336800
Belgium,BEL,2021-02-04,346814
Belgium,BEL,2021-02-05,354841
Belgium,BEL,2021-02-06,356027
Belgium,BEL,2021-02-07,356341
Belgium,BEL,2021-02-08,358694
Belgium,BEL,2021-02-09,366788
Belgium,BEL,2021-02-10,373347
Belgium,BEL,2021-02-11,381351
Belgium,BEL,2021-02-12,387992
Belgium,BEL,2021-02-13,388568
Belgium,BEL,2021-02-14,388639
Belgium,BEL,2021-02-15,390690
Belgium,BEL,2021-02-16,395013
Belgium,BEL,2021-02-17,402156
Belgium,BEL,2021-02-18,412939
Belgium,BEL,2021-02-19,430688
Belgium,BEL,2021-02-20,435051
Belgium,BEL,2021-02-21,436940
Belgium,BEL,2021-02-22,446661
Belgium,BEL,2021-02-23,458730
Belgium,BEL,2021-02-24,473559
Belgium,BEL,2021-02-25,496243
Belgium,BEL,2021-02-26,521350
Belgium,BEL,2021-02-27,524959
Belgium,BEL,2021-02-28,525540
Belgium,BEL,2021-03-01,536206
Belgium,BEL,2021-03-02,552841
Belgium,BEL,2021-03-03,576593
Belgium,BEL,2021-03-04,617249
Belgium,BEL,2021-03-05,654752
Belgium,BEL,2021-03-06,662402
Belgium,BEL,2021-03-07,663696
Belgium,BEL,2021-03-08,678960
Belgium,BEL,2021-03-09,700142
Belgium,BEL,2021-03-10,726832
Belgium,BEL,2021-03-11,770703
Belgium,BEL,2021-03-12,801427
Belgium,BEL,2021-03-13,808987
Belgium,BEL,2021-03-14,809131
Belgium,BEL,2021-03-15,834910
Belgium,BEL,2021-03-16,877391
Belgium,BEL,2021-03-17,916516
Belgium,BEL,2021-03-18,974538
Belgium,BEL,2021-03-19,1023237
Belgium,BEL,2021-03-20,1044031
Belgium,BEL,2021-03-21,1044423
Belgium,BEL,2021-03-22,1071699
Belgium,BEL,2021-03-23,1113914
Belgium,BEL,2021-03-24,1165042
Belgium,BEL,2021-03-25,1222752
Belgium,BEL,2021-03-26,1272350
Belgium,BEL,2021-03-27,1290726
Belgium,BEL,2021-03-28,1292115
Belgium,BEL,2021-03-29,1310329
Belgium,BEL,2021-03-30,1336610
Belgium,BEL,2021-03-31,1410134
Belgium,BEL,2021-04-01,1486872
Belgium,BEL,2021-04-02,1551212
Belgium,BEL,2021-04-03,1570651
Belgium,BEL,2021-04-04,1570666
Belgium,BEL,2021-04-05,1582618
Belgium,BEL,2021-04-06,1620338
Belgium,BEL,2021-04-07,1658333
Belgium,BEL,2021-04-08,1767686
Belgium,BEL,2021-04-09,1886339
Belgium,BEL,2021-04-10,1950774
Belgium,BEL,2021-04-11,1954365
Belgium,BEL,2021-04-12,1993966
Belgium,BEL,2021-04-13,2057933
Belgium,BEL,2021-04-14,2133656
Belgium,BEL,2021-04-15,2218437
Belgium,BEL,2021-04-16,2294982
Belgium,BEL,2021-04-17,2347270
Belgium,BEL,2021-04-18,2353171
Belgium,BEL,2021-04-19,2409732
Belgium,BEL,2021-04-20,2456730
Belgium,BEL,2021-04-21,2543918
Belgium,BEL,2021-04-22,2633627
Belgium,BEL,2021-04-23,2698315
Belgium,BEL,2021-04-24,2742800
Belgium,BEL,2021-04-25,2749064
Belgium,BEL,2021-04-26,2804966
Belgium,BEL,2021-04-27,2843208
Belgium,BEL,2021-04-28,2922435
Belgium,BEL,2021-04-29,3009600
Belgium,BEL,2021-04-30,3069954
Belgium,BEL,2021-05-01,3109618
Belgium,BEL,2021-05-02,3113098
Belgium,BEL,2021-05-03,3179333
Belgium,BEL,2021-05-04,3246550
Belgium,BEL,2021-05-05,3330318
Belgium,BEL,2021-05-06,3418636
Belgium,BEL,2021-05-07,3519024
Belgium,BEL,2021-05-08,3599365
Belgium,BEL,2021-05-09,3607197
Belgium,BEL,2021-05-10,3686533
Belgium,BEL,2021-05-11,3745040
Belgium,BEL,2021-05-12,3810139
Belgium,BEL,2021-05-13,3848608
Belgium,BEL,2021-05-14,3891197
Belgium,BEL,2021-05-15,3923697
Belgium,BEL,2021-05-16,3925930
Belgium,BEL,2021-05-17,4011690
Belgium,BEL,2021-05-18,4113956
Belgium,BEL,2021-05-19,4190629
Belgium,BEL,2021-05-20,4258498
Belgium,BEL,2021-05-21,4325409
Belgium,BEL,2021-05-22,4369708
Belgium,BEL,2021-05-23,4376506
Belgium,BEL,2021-05-24,4402383
Belgium,BEL,2021-05-25,4458185
Belgium,BEL,2021-05-26,4483631
Belize,BLZ,2021-02-28,0
Belize,BLZ,2021-03-02,417
Belize,BLZ,2021-03-03,673
Belize,BLZ,2021-03-04,817
Belize,BLZ,2021-03-05,996
Belize,BLZ,2021-03-09,1466
Belize,BLZ,2021-03-10,2489
Belize,BLZ,2021-03-11,4933
Belize,BLZ,2021-03-12,7444
Belize,BLZ,2021-03-15,9585
Belize,BLZ,2021-03-16,10972
Belize,BLZ,2021-03-17,11943
Belize,BLZ,2021-03-18,13150
Belize,BLZ,2021-03-19,15006
Belize,BLZ,2021-03-22,16202
Belize,BLZ,2021-03-23,17282
Belize,BLZ,2021-03-24,18182
Belize,BLZ,2021-03-26,20411
Belize,BLZ,2021-03-31,22067
Belize,BLZ,2021-04-07,23958
Belize,BLZ,2021-04-09,27353
Belize,BLZ,2021-04-12,28188
Belize,BLZ,2021-04-13,29939
Belize,BLZ,2021-04-15,33180
Belize,BLZ,2021-04-16,34262
Belize,BLZ,2021-04-20,35990
Belize,BLZ,2021-04-21,37097
Belize,BLZ,2021-04-22,38176
Belize,BLZ,2021-04-23,39330
Belize,BLZ,2021-04-27,41014
Belize,BLZ,2021-04-28,42100
Belize,BLZ,2021-05-03,44548
Belize,BLZ,2021-05-05,46067
Belize,BLZ,2021-05-06,46659
Belize,BLZ,2021-05-07,47675
Belize,BLZ,2021-05-11,49358
Belize,BLZ,2021-05-12,50292
Belize,BLZ,2021-05-14,52753
Belize,BLZ,2021-05-17,53496
Belize,BLZ,2021-05-18,54909
Belize,BLZ,2021-05-19,56719
Belize,BLZ,2021-05-21,60119
Belize,BLZ,2021-05-25,61282
Benin,BEN,2021-05-12,10683
Benin,BEN,2021-05-21,12516
Bermuda,BMU,2021-01-10,0
Bermuda,BMU,2021-01-16,1665
Bermuda,BMU,2021-01-23,2932
Bermuda,BMU,2021-01-30,4897
Bermuda,BMU,2021-02-06,7504
Bermuda,BMU,2021-02-09,8400
Bermuda,BMU,2021-02-22,12304
Bermuda,BMU,2021-02-27,13659
Bermuda,BMU,2021-03-03,15294
Bermuda,BMU,2021-03-10,17395
Bermuda,BMU,2021-03-15,18807
Bermuda,BMU,2021-03-22,21049
Bermuda,BMU,2021-03-27,22417
Bermuda,BMU,2021-04-04,23791
Bermuda,BMU,2021-04-10,25781
Bermuda,BMU,2021-04-19,30094
Bermuda,BMU,2021-04-26,32129
Bermuda,BMU,2021-05-02,32877
Bermuda,BMU,2021-05-12,34966
Bermuda,BMU,2021-05-17,35313
Bermuda,BMU,2021-05-24,36096
Bhutan,BTN,2021-03-26,0
Bhutan,BTN,2021-03-27,85949
Bhutan,BTN,2021-03-28,183271
Bhutan,BTN,2021-03-29,274703
Bhutan,BTN,2021-03-30,340917
Bhutan,BTN,2021-03-31,394765
Bhutan,BTN,2021-04-01,434837
Bhutan,BTN,2021-04-02,453595
Bhutan,BTN,2021-04-03,459752
Bhutan,BTN,2021-04-04,466811
Bhutan,BTN,2021-04-05,468297
Bhutan,BTN,2021-04-06,469664
Bhutan,BTN,2021-04-07,470976
Bhutan,BTN,2021-04-08,472139
Bhutan,BTN,2021-04-09,473393
Bhutan,BTN,2021-04-10,474175
Bhutan,BTN,2021-04-11,474303
Bhutan,BTN,2021-04-12,475651
Bhutan,BTN,2021-04-13,476740
Bhutan,BTN,2021-04-14,477060
Bhutan,BTN,2021-04-15,477631
Bhutan,BTN,2021-04-16,478219
Bhutan,BTN,2021-04-17,478495
Bhutan,BTN,2021-04-18,478533
Bhutan,BTN,2021-04-19,478879
Bhutan,BTN,2021-04-20,479032
Bhutan,BTN,2021-04-21,479333
Bhutan,BTN,2021-04-22,479354
Bhutan,BTN,2021-04-23,479495
Bhutan,BTN,2021-04-24,479679
Bhutan,BTN,2021-04-25,479686
Bhutan,BTN,2021-04-26,480035
Bhutan,BTN,2021-04-27,480181
Bhutan,BTN,2021-04-28,480237
Bhutan,BTN,2021-04-29,480330
Bhutan,BTN,2021-04-30,480422
Bhutan,BTN,2021-05-01,480498
Bhutan,BTN,2021-05-02,480498
Bhutan,BTN,2021-05-04,480818
Bhutan,BTN,2021-05-05,480971
Bhutan,BTN,2021-05-06,481107
Bhutan,BTN,2021-05-07,481400
Bhutan,BTN,2021-05-08,481491
Bhutan,BTN,2021-05-10,481617
Bhutan,BTN,2021-05-11,481768
Bhutan,BTN,2021-05-12,481880
Bhutan,BTN,2021-05-14,481953
Bhutan,BTN,2021-05-15,482038
Bhutan,BTN,2021-05-16,482039
Bhutan,BTN,2021-05-17,482128
Bhutan,BTN,2021-05-18,482192
Bhutan,BTN,2021-05-19,482214
Bhutan,BTN,2021-05-20,482308
Bhutan,BTN,2021-05-21,482449
Bhutan,BTN,2021-05-22,482512
Bhutan,BTN,2021-05-24,482578
Bhutan,BTN,2021-05-25,482645
Bhutan,BTN,2021-05-26,482673
Bhutan,BTN,2021-05-27,482716
Bolivia,BOL,2021-03-02,10325
Bolivia,BOL,2021-03-03,10325
Bolivia,BOL,2021-03-04,10325
Bolivia,BOL,2021-03-05,10325
Bolivia,BOL,2021-03-06,96397
Bolivia,BOL,2021-03-07,97120
Bolivia,BOL,2021-03-08,102236
Bolivia,BOL,2021-03-09,109210
Bolivia,BOL,2021-03-10,117011
Bolivia,BOL,2021-03-11,122348
Bolivia,BOL,2021-03-12,127199
Bolivia,BOL,2021-03-13,127836
Bolivia,BOL,2021-03-14,128267
Bolivia,BOL,2021-03-15,131814
Bolivia,BOL,2021-03-16,136032
Bolivia,BOL,2021-03-17,140532
Bolivia,BOL,2021-03-18,144816
Bolivia,BOL,2021-03-19,148045
Bolivia,BOL,2021-03-20,148588
Bolivia,BOL,2021-03-21,148975
Bolivia,BOL,2021-03-22,151952
Bolivia,BOL,2021-03-23,155962
Bolivia,BOL,2021-03-24,160904
Bolivia,BOL,2021-03-25,166737
Bolivia,BOL,2021-03-26,173264
Bolivia,BOL,2021-03-27,174799
Bolivia,BOL,2021-03-28,175169
Bolivia,BOL,2021-03-29,180484
Bolivia,BOL,2021-03-30,186985
Bolivia,BOL,2021-03-31,194880
Bolivia,BOL,2021-04-01,203103
Bolivia,BOL,2021-04-02,204097
Bolivia,BOL,2021-04-03,205115
Bolivia,BOL,2021-04-04,206003
Bolivia,BOL,2021-04-05,215926
Bolivia,BOL,2021-04-06,229556
Bolivia,BOL,2021-04-07,245763
Bolivia,BOL,2021-04-08,263732
Bolivia,BOL,2021-04-09,282801
Bolivia,BOL,2021-04-10,287004
Bolivia,BOL,2021-04-11,289353
Bolivia,BOL,2021-04-12,302991
Bolivia,BOL,2021-04-13,317701
Bolivia,BOL,2021-04-14,333137
Bolivia,BOL,2021-04-15,348591
Bolivia,BOL,2021-04-16,365333
Bolivia,BOL,2021-04-17,370483
Bolivia,BOL,2021-04-18,373139
Bolivia,BOL,2021-04-19,385889
Bolivia,BOL,2021-04-20,400087
Bolivia,BOL,2021-04-21,413643
Bolivia,BOL,2021-04-22,431138
Bolivia,BOL,2021-04-23,456643
Bolivia,BOL,2021-04-24,465823
Bolivia,BOL,2021-04-25,469586
Bolivia,BOL,2021-04-26,490495
Bolivia,BOL,2021-04-27,516958
Bolivia,BOL,2021-04-28,547471
Bolivia,BOL,2021-05-01,614600
Bolivia,BOL,2021-05-03,637694
Bolivia,BOL,2021-05-04,663041
Bolivia,BOL,2021-05-05,689633
Bolivia,BOL,2021-05-06,710240
Bolivia,BOL,2021-05-07,728194
Bolivia,BOL,2021-05-08,733305
Bolivia,BOL,2021-05-09,734162
Bolivia,BOL,2021-05-10,741658
Bolivia,BOL,2021-05-11,748839
Bolivia,BOL,2021-05-12,754525
Bolivia,BOL,2021-05-14,776914
Bolivia,BOL,2021-05-15,810391
Bolivia,BOL,2021-05-16,818489
Bolivia,BOL,2021-05-17,821241
Bolivia,BOL,2021-05-18,902833
